Timestamp,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z
2024-06-11T16:54:39.746Z,-19.02,50.59,-165.01,-7.50,-2.01,5.83,-0.23,-1.35,1.89,0.08,-0.20,-0.12
2024-06-11T16:54:39.763Z,-18.26,50.47,-165.50,-7.53,-1.95,5.90,0.15,-1.81,2.74,0.05,-0.14,-0.05
2024-06-11T16:54:39.779Z,-17.86,50.59,-165.85,-7.56,-1.91,5.92,0.51,-1.82,2.76,0.02,-0.11,-0.04
2024-06-11T16:54:39.796Z,-17.41,50.66,-166.22,-7.57,-1.86,5.92,1.33,-1.87,2.70,0.01,-0.06,-0.03
2024-06-11T16:54:39.813Z,-16.88,50.55,-166.56,-7.57,-1.81,5.96,1.46,-1.46,2.53,0.01,-0.02,-0.01
2024-06-11T16:54:39.829Z,-16.50,50.41,-166.78,-7.53,-1.77,5.97,1.63,-1.28,2.30,0.04,0.01,0.01
2024-06-11T16:54:39.846Z,-16.14,50.36,-167.03,-7.51,-1.73,5.98,1.72,-1.36,2.12,0.06,0.04,0.01
2024-06-11T16:54:39.862Z,-15.96,50.48,-167.22,-7.52,-1.71,5.96,1.81,-1.24,1.74,0.06,0.06,-0.01
2024-06-11T16:54:39.879Z,-15.91,50.59,-167.30,-7.52,-1.69,5.94,1.64,-1.08,1.31,0.06,0.06,-0.04
2024-06-11T16:54:39.896Z,-15.75,50.74,-167.49,-7.50,-1.66,5.90,1.29,-0.88,0.86,0.07,0.09,-0.08
2024-06-11T16:54:39.913Z,-15.51,50.49,-167.57,-7.43,-1.64,5.91,1.00,-0.79,0.74,0.14,0.11,-0.08
2024-06-11T16:54:39.929Z,-15.46,50.45,-167.58,-7.42,-1.63,5.91,1.11,-0.79,0.76,0.15,0.11,-0.07
2024-06-11T16:54:39.945Z,-15.40,50.31,-167.57,-7.40,-1.63,5.92,0.89,-0.70,0.91,0.17,0.11,-0.06
2024-06-11T16:54:39.963Z,-15.18,50.44,-167.80,-7.42,-1.60,5.91,0.35,-0.64,1.11,0.15,0.13,-0.07
2024-06-11T16:54:39.979Z,-15.20,50.38,-167.76,-7.40,-1.61,5.91,0.30,-0.61,1.09,0.17,0.13,-0.08
2024-06-11T16:54:39.996Z,-15.56,50.31,-167.45,-7.37,-1.64,5.89,0.32,-0.26,0.68,0.20,0.09,-0.10
2024-06-11T16:54:40.013Z,-15.61,50.49,-167.49,-7.40,-1.64,5.88,0.11,-0.43,0.33,0.17,0.09,-0.11
2024-06-11T16:54:40.029Z,-15.60,50.55,-167.52,-7.45,-1.65,5.91,-0.03,-0.04,0.14,0.12,0.08,-0.08
2024-06-11T16:54:40.046Z,-15.44,50.56,-167.64,-7.52,-1.65,5.97,-0.11,0.56,-0.16,0.04,0.08,-0.03
2024-06-11T16:54:40.062Z,-15.60,50.66,-167.57,-7.53,-1.66,5.94,-0.08,0.56,-0.56,0.04,0.07,-0.05
2024-06-11T16:54:40.079Z,-15.64,50.62,-167.52,-7.53,-1.67,5.95,-0.40,0.61,-0.75,0.04,0.07,-0.04
2024-06-11T16:54:40.096Z,-15.84,50.79,-167.44,-7.56,-1.68,5.93,-0.53,0.68,-0.89,0.01,0.05,-0.06
2024-06-11T16:54:40.113Z,-15.78,50.64,-167.43,-7.56,-1.69,5.97,-0.76,0.83,-0.91,0.01,0.05,-0.02
2024-06-11T16:54:40.129Z,-15.88,50.68,-167.36,-7.57,-1.70,5.96,-0.61,0.84,-0.93,0.01,0.05,-0.02
2024-06-11T16:54:40.146Z,-16.30,50.65,-167.04,-7.56,-1.74,5.95,-0.51,1.04,-0.92,0.01,0.00,-0.03
2024-06-11T16:54:40.162Z,-16.44,50.60,-166.92,-7.56,-1.76,5.96,-0.45,1.15,-0.67,0.02,-0.01,-0.02
2024-06-11T16:54:40.178Z,-16.40,50.54,-166.92,-7.54,-1.75,5.96,-0.31,1.18,-0.67,0.03,-0.00,-0.02
2024-06-11T16:54:40.195Z,-16.59,50.61,-166.80,-7.52,-1.76,5.92,-0.28,1.27,-0.67,0.06,-0.01,-0.05
2024-06-11T16:54:40.213Z,-16.55,50.66,-166.86,-7.49,-1.75,5.89,-0.18,1.01,-0.94,0.09,0.00,-0.08
2024-06-11T16:54:40.229Z,-16.53,50.73,-166.90,-7.49,-1.74,5.88,-0.23,0.84,-1.15,0.09,0.01,-0.09
2024-06-11T16:54:40.246Z,-16.39,50.79,-167.04,-7.53,-1.73,5.90,-0.33,0.87,-1.03,0.05,0.02,-0.07
2024-06-11T16:54:40.262Z,-16.43,50.75,-166.99,-7.50,-1.73,5.88,-0.16,1.02,-0.86,0.08,0.03,-0.08
2024-06-11T16:54:40.279Z,-16.46,50.83,-167.00,-7.48,-1.73,5.84,-0.28,0.96,-0.91,0.10,0.04,-0.12
2024-06-11T16:54:40.296Z,-16.37,50.77,-167.04,-7.45,-1.72,5.84,-0.26,0.58,-0.96,0.13,0.05,-0.12
2024-06-11T16:54:40.312Z,-16.25,50.70,-167.10,-7.48,-1.71,5.87,-0.47,0.31,-1.24,0.11,0.06,-0.08
2024-06-11T16:54:40.329Z,-16.15,50.82,-167.22,-7.53,-1.71,5.90,-0.87,0.72,-1.25,0.05,0.06,-0.06
2024-06-11T16:54:40.346Z,-15.98,50.90,-167.39,-7.55,-1.69,5.90,-0.77,0.44,-1.09,0.04,0.09,-0.06
2024-06-11T16:54:40.363Z,-16.75,50.78,-166.77,-7.50,-1.76,5.86,-0.48,0.10,-0.53,0.08,0.01,-0.09
2024-06-11T16:54:40.379Z,-16.99,50.68,-166.54,-7.51,-1.80,5.88,-0.37,-0.02,-0.33,0.08,-0.02,-0.07
2024-06-11T16:54:40.396Z,-16.97,50.93,-166.67,-7.57,-1.79,5.88,-0.19,-0.45,-0.45,0.02,-0.01,-0.08
2024-06-11T16:54:40.413Z,-16.95,50.95,-166.69,-7.55,-1.79,5.86,-0.05,-0.43,-0.63,0.03,-0.00,-0.09
2024-06-11T16:54:40.429Z,-16.83,50.85,-166.74,-7.54,-1.78,5.88,-0.07,-0.53,-0.71,0.05,0.01,-0.08
2024-06-11T16:54:40.446Z,-17.47,50.74,-166.21,-7.56,-1.86,5.89,-0.09,-0.57,-0.63,0.02,-0.07,-0.06
2024-06-11T16:54:40.463Z,-17.54,50.84,-166.21,-7.59,-1.86,5.90,0.13,-0.52,-0.26,-0.01,-0.08,-0.06
2024-06-11T16:54:40.479Z,-17.28,50.88,-166.42,-7.60,-1.84,5.90,0.20,-0.56,-0.25,-0.02,-0.05,-0.06
2024-06-11T16:54:40.495Z,-16.92,50.65,-166.58,-7.56,-1.80,5.93,0.14,-0.57,0.09,0.02,-0.02,-0.03
2024-06-11T16:54:40.513Z,-16.92,50.63,-166.56,-7.54,-1.80,5.92,0.21,-0.84,0.41,0.04,-0.01,-0.05
2024-06-11T16:54:40.529Z,-16.89,50.70,-166.62,-7.55,-1.79,5.91,0.52,-1.08,0.48,0.03,-0.01,-0.05
2024-06-11T16:54:40.546Z,-16.64,50.81,-166.86,-7.59,-1.77,5.93,0.34,-1.39,0.51,-0.02,0.01,-0.04
2024-06-11T16:54:40.563Z,-16.61,50.61,-166.79,-7.56,-1.78,5.95,0.53,-1.22,0.57,0.01,0.01,-0.02
2024-06-11T16:54:40.579Z,-16.54,50.49,-166.79,-7.50,-1.76,5.93,0.59,-0.95,0.62,0.07,0.02,-0.05
2024-06-11T16:54:40.596Z,-16.38,50.44,-166.89,-7.40,-1.72,5.86,0.55,-1.17,0.44,0.17,0.05,-0.11
2024-06-11T16:54:40.613Z,-16.15,50.33,-167.01,-7.38,-1.70,5.88,0.11,-1.52,0.18,0.19,0.07,-0.10
2024-06-11T16:54:40.629Z,-16.29,50.28,-166.88,-7.39,-1.72,5.90,-0.18,-1.17,0.19,0.17,0.05,-0.09
2024-06-11T16:54:40.646Z,-16.63,50.07,-166.53,-7.38,-1.77,5.92,0.02,-0.92,0.58,0.19,0.01,-0.07
2024-06-11T16:54:40.663Z,-16.92,50.11,-166.33,-7.35,-1.79,5.88,-0.14,-0.39,1.06,0.21,-0.01,-0.11
2024-06-11T16:54:40.679Z,-16.75,50.04,-166.42,-7.34,-1.77,5.89,-0.43,-0.58,1.38,0.23,-0.00,-0.10
2024-06-11T16:54:40.696Z,-16.41,49.86,-166.60,-7.34,-1.75,5.94,-0.28,-0.30,1.27,0.22,0.02,-0.05
2024-06-11T16:54:40.712Z,-16.24,49.84,-166.72,-7.37,-1.74,5.97,0.10,0.15,1.13,0.19,0.03,-0.01
2024-06-11T16:54:40.729Z,-16.22,49.96,-166.79,-7.42,-1.74,5.99,0.32,0.81,0.93,0.14,0.02,0.00
2024-06-11T16:54:40.746Z,-16.11,50.16,-166.96,-7.43,-1.72,5.96,0.42,0.85,0.58,0.13,0.04,-0.03
2024-06-11T16:54:40.763Z,-15.92,50.15,-167.10,-7.47,-1.71,5.99,0.38,1.06,0.23,0.10,0.05,0.01
2024-06-11T16:54:40.778Z,-15.78,50.28,-167.27,-7.52,-1.70,6.01,0.50,1.44,-0.19,0.06,0.06,0.03
2024-06-11T16:54:40.796Z,-15.80,50.46,-167.34,-7.54,-1.69,5.99,0.52,1.72,-0.25,0.04,0.07,0.01
2024-06-11T16:54:40.812Z,-15.96,50.56,-167.25,-7.55,-1.71,5.97,0.53,1.78,-0.22,0.03,0.05,-0.00
2024-06-11T16:54:40.829Z,-16.27,50.74,-167.10,-7.55,-1.73,5.92,0.13,1.66,-0.13,0.03,0.03,-0.04
2024-06-11T16:54:40.846Z,-16.35,50.87,-167.11,-7.53,-1.72,5.88,-0.17,1.46,-0.13,0.05,0.03,-0.09
2024-06-11T16:54:40.862Z,-16.38,50.89,-167.09,-7.54,-1.73,5.88,0.02,1.49,0.06,0.05,0.03,-0.09
2024-06-11T16:54:40.879Z,-16.66,50.94,-166.90,-7.58,-1.76,5.89,-0.10,1.51,0.15,0.01,-0.00,-0.07
2024-06-11T16:54:40.896Z,-16.52,51.06,-167.06,-7.56,-1.74,5.86,-0.02,1.37,0.10,0.03,0.02,-0.10
2024-06-11T16:54:40.913Z,-16.33,51.13,-167.23,-7.56,-1.71,5.84,-0.10,1.08,0.12,0.03,0.04,-0.11
2024-06-11T16:54:40.929Z,-16.01,51.05,-167.43,-7.55,-1.68,5.87,-0.60,0.63,-0.37,0.05,0.08,-0.09
2024-06-11T16:54:40.946Z,-15.93,51.24,-167.57,-7.56,-1.67,5.84,-0.53,0.55,-0.52,0.03,0.09,-0.11
2024-06-11T16:54:40.961Z,-16.04,51.22,-167.48,-7.55,-1.68,5.83,-0.69,0.32,-0.80,0.04,0.08,-0.12
2024-06-11T16:54:40.979Z,-16.56,51.10,-167.05,-7.54,-1.73,5.83,-0.52,-0.05,-0.83,0.06,0.03,-0.12
2024-06-11T16:54:40.996Z,-16.73,51.03,-166.89,-7.55,-1.76,5.85,-0.30,0.12,-0.68,0.04,0.01,-0.10
2024-06-11T16:54:41.012Z,-16.80,50.96,-166.81,-7.55,-1.77,5.86,-0.24,0.06,-0.61,0.05,0.00,-0.09
2024-06-11T16:54:41.029Z,-16.59,50.73,-166.86,-7.54,-1.76,5.91,-0.17,0.20,-0.52,0.05,0.01,-0.04
2024-06-11T16:54:41.046Z,-16.41,50.81,-167.03,-7.56,-1.74,5.91,-0.17,-0.04,-0.64,0.04,0.03,-0.04
2024-06-11T16:54:41.063Z,-16.38,50.85,-167.07,-7.57,-1.74,5.91,-0.30,-0.06,-0.64,0.03,0.04,-0.03
2024-06-11T16:54:41.079Z,-16.47,50.82,-166.99,-7.56,-1.75,5.91,-0.18,0.00,-0.78,0.03,0.03,-0.04
2024-06-11T16:54:41.096Z,-16.74,50.72,-166.75,-7.51,-1.77,5.88,-0.10,-0.17,-0.50,0.08,0.01,-0.06
2024-06-11T16:54:41.113Z,-16.99,50.67,-166.53,-7.51,-1.80,5.88,0.10,0.48,-0.17,0.09,-0.02,-0.06
2024-06-11T16:54:41.129Z,-17.14,50.58,-166.38,-7.51,-1.82,5.90,0.06,0.52,0.07,0.08,-0.04,-0.04
2024-06-11T16:54:41.146Z,-16.88,50.76,-166.65,-7.56,-1.79,5.91,0.06,0.60,-0.11,0.04,-0.01,-0.04
2024-06-11T16:54:41.162Z,-16.56,50.68,-166.86,-7.56,-1.77,5.94,0.05,0.57,-0.30,0.03,0.01,-0.01
2024-06-11T16:54:41.179Z,-16.33,51.00,-167.17,-7.58,-1.72,5.89,0.24,0.23,-0.76,0.02,0.06,-0.05
2024-06-11T16:54:41.196Z,-16.53,51.06,-167.05,-7.55,-1.74,5.85,0.49,-0.02,-0.74,0.05,0.05,-0.09
2024-06-11T16:54:41.213Z,-16.55,51.12,-167.06,-7.54,-1.73,5.83,0.34,-0.03,-0.78,0.05,0.05,-0.11
2024-06-11T16:54:41.229Z,-16.66,51.10,-166.98,-7.54,-1.74,5.83,0.18,-0.33,-0.78,0.05,0.04,-0.11
2024-06-11T16:54:41.246Z,-16.76,50.95,-166.83,-7.52,-1.76,5.84,0.06,-0.28,-0.47,0.07,0.03,-0.10
2024-06-11T16:54:41.263Z,-16.76,50.86,-166.79,-7.49,-1.76,5.84,-0.01,-0.34,-0.39,0.10,0.03,-0.10
2024-06-11T16:54:41.279Z,-16.68,50.81,-166.83,-7.49,-1.75,5.85,-0.12,-0.56,-0.11,0.10,0.03,-0.10
2024-06-11T16:54:41.296Z,-16.87,50.69,-166.64,-7.52,-1.79,5.89,0.03,-0.74,0.10,0.07,-0.00,-0.05
2024-06-11T16:54:41.313Z,-16.88,50.74,-166.65,-7.54,-1.79,5.90,-0.10,-0.58,0.01,0.05,-0.00,-0.05
2024-06-11T16:54:41.330Z,-16.86,50.78,-166.68,-7.54,-1.78,5.89,-0.03,-0.43,-0.09,0.05,0.00,-0.06
2024-06-11T16:54:41.346Z,-16.87,50.60,-166.60,-7.49,-1.79,5.89,-0.17,-0.50,-0.17,0.10,0.00,-0.06
2024-06-11T16:54:41.363Z,-16.73,50.58,-166.69,-7.50,-1.77,5.90,0.02,-0.55,-0.07,0.09,0.01,-0.05
2024-06-11T16:54:41.379Z,-16.71,50.56,-166.69,-7.50,-1.77,5.91,-0.05,-0.67,-0.08,0.08,0.01,-0.04
2024-06-11T16:54:41.396Z,-16.68,50.68,-166.77,-7.51,-1.77,5.90,0.13,-0.49,-0.03,0.07,0.02,-0.06
2024-06-11T16:54:41.413Z,-16.85,50.68,-166.64,-7.50,-1.78,5.88,0.25,-0.49,-0.03,0.09,0.01,-0.08
2024-06-11T16:54:41.430Z,-16.83,50.59,-166.62,-7.49,-1.78,5.89,0.41,-0.39,0.10,0.10,0.01,-0.07
2024-06-11T16:54:41.446Z,-16.49,50.63,-166.89,-7.50,-1.75,5.90,0.16,-0.43,0.15,0.08,0.04,-0.05
2024-06-11T16:54:41.463Z,-16.45,50.66,-166.93,-7.51,-1.74,5.90,0.23,-0.40,0.16,0.08,0.04,-0.06
2024-06-11T16:54:41.479Z,-16.64,50.56,-166.75,-7.49,-1.76,5.90,0.26,-0.22,0.07,0.09,0.02,-0.05
2024-06-11T16:54:41.496Z,-16.57,50.53,-166.78,-7.51,-1.76,5.92,0.00,-0.16,0.17,0.08,0.02,-0.03
2024-06-11T16:54:41.513Z,-16.56,50.62,-166.83,-7.53,-1.76,5.92,0.02,-0.20,0.05,0.06,0.02,-0.04
2024-06-11T16:54:41.529Z,-16.47,50.72,-166.94,-7.54,-1.75,5.91,0.09,-0.02,0.17,0.04,0.04,-0.05
2024-06-11T16:54:41.546Z,-16.71,50.76,-166.79,-7.53,-1.77,5.89,0.07,-0.01,0.14,0.05,0.01,-0.07
2024-06-11T16:54:41.563Z,-16.79,50.76,-166.72,-7.52,-1.78,5.88,-0.12,0.04,0.12,0.06,0.01,-0.08
2024-06-11T16:54:41.578Z,-16.77,50.62,-166.67,-7.48,-1.77,5.88,-0.02,-0.04,0.07,0.10,0.01,-0.08
2024-06-11T16:54:41.596Z,-16.70,50.73,-166.78,-7.47,-1.76,5.85,0.15,-0.45,0.27,0.11,0.03,-0.11
2024-06-11T16:54:41.611Z,-16.73,50.73,-166.76,-7.50,-1.76,5.87,0.15,-0.71,0.01,0.08,0.02,-0.09
2024-06-11T16:54:41.629Z,-16.57,50.74,-166.88,-7.52,-1.75,5.89,0.24,-0.44,-0.18,0.06,0.03,-0.07
2024-06-11T16:54:41.646Z,-16.49,50.68,-166.91,-7.50,-1.74,5.89,0.01,-0.20,-0.27,0.08,0.04,-0.07
2024-06-11T16:54:41.663Z,-16.50,50.60,-166.87,-7.48,-1.74,5.89,-0.15,-0.19,-0.07,0.10,0.04,-0.07
2024-06-11T16:54:41.679Z,-16.38,50.46,-166.89,-7.46,-1.74,5.91,-0.43,-0.20,-0.15,0.12,0.05,-0.06
2024-06-11T16:54:41.696Z,-16.36,50.45,-166.90,-7.46,-1.74,5.91,-0.52,-0.24,-0.06,0.12,0.05,-0.05
2024-06-11T16:54:41.711Z,-16.32,50.51,-166.96,-7.48,-1.73,5.92,-0.86,0.01,-0.07,0.09,0.05,-0.05
2024-06-11T16:54:41.729Z,-16.37,50.47,-166.91,-7.50,-1.75,5.94,-0.54,0.15,-0.11,0.07,0.04,-0.02
2024-06-11T16:54:41.745Z,-16.50,50.47,-166.81,-7.50,-1.76,5.93,-0.35,0.32,-0.11,0.08,0.03,-0.03
2024-06-11T16:54:41.763Z,-16.47,50.46,-166.83,-7.50,-1.76,5.94,-0.09,0.44,-0.02,0.08,0.03,-0.03
2024-06-11T16:54:41.779Z,-16.48,50.33,-166.76,-7.47,-1.76,5.94,-0.17,0.73,-0.08,0.11,0.03,-0.02
2024-06-11T16:54:41.796Z,-16.42,50.37,-166.82,-7.44,-1.74,5.91,-0.30,0.77,-0.37,0.14,0.05,-0.05
2024-06-11T16:54:41.812Z,-16.53,50.43,-166.77,-7.44,-1.75,5.90,-0.13,0.60,-0.47,0.14,0.04,-0.06
2024-06-11T16:54:41.829Z,-16.79,50.51,-166.61,-7.46,-1.78,5.88,-0.25,0.74,-0.25,0.12,0.02,-0.07
2024-06-11T16:54:41.846Z,-17.06,50.60,-166.46,-7.48,-1.80,5.87,-0.01,0.61,-0.17,0.10,-0.01,-0.08
2024-06-11T16:54:41.863Z,-17.04,50.65,-166.49,-7.49,-1.80,5.87,0.08,0.55,-0.12,0.09,-0.01,-0.08
2024-06-11T16:54:41.880Z,-17.18,50.76,-166.43,-7.52,-1.81,5.87,-0.07,0.44,0.02,0.07,-0.02,-0.08
2024-06-11T16:54:41.896Z,-17.04,50.83,-166.58,-7.54,-1.80,5.87,0.10,0.33,0.06,0.05,-0.01,-0.08
2024-06-11T16:54:41.913Z,-17.02,50.87,-166.60,-7.55,-1.80,5.87,0.33,0.06,0.00,0.04,-0.01,-0.08
2024-06-11T16:54:41.929Z,-16.87,50.79,-166.68,-7.56,-1.79,5.90,0.14,0.07,0.18,0.03,0.00,-0.05
2024-06-11T16:54:41.946Z,-16.94,50.81,-166.64,-7.56,-1.79,5.89,0.27,0.16,0.38,0.03,-0.00,-0.06
2024-06-11T16:54:41.963Z,-16.82,50.84,-166.74,-7.57,-1.78,5.90,0.34,-0.19,0.23,0.02,0.01,-0.05
2024-06-11T16:54:41.980Z,-16.65,50.97,-166.92,-7.58,-1.76,5.89,0.25,-0.25,0.16,0.00,0.03,-0.06
2024-06-11T16:54:41.996Z,-16.73,50.85,-166.81,-7.58,-1.78,5.91,0.24,-0.25,0.22,0.01,0.01,-0.04
2024-06-11T16:54:42.013Z,-16.80,50.81,-166.74,-7.57,-1.78,5.91,0.06,0.04,0.62,0.02,0.00,-0.04
2024-06-11T16:54:42.028Z,-16.74,50.81,-166.79,-7.53,-1.77,5.88,0.16,0.09,0.50,0.05,0.02,-0.07
2024-06-11T16:54:42.046Z,-16.57,50.81,-166.91,-7.53,-1.75,5.88,0.01,-0.36,0.35,0.06,0.04,-0.07
2024-06-11T16:54:42.063Z,-16.48,50.86,-167.00,-7.54,-1.74,5.88,-0.13,-0.32,0.34,0.05,0.04,-0.07
2024-06-11T16:54:42.078Z,-16.47,50.88,-167.02,-7.56,-1.74,5.90,-0.01,-0.29,0.20,0.03,0.04,-0.06
2024-06-11T16:54:42.096Z,-16.57,50.84,-166.92,-7.53,-1.75,5.88,0.10,-0.41,0.17,0.05,0.03,-0.07
2024-06-11T16:54:42.113Z,-16.59,50.77,-166.88,-7.49,-1.75,5.86,0.18,-0.37,0.16,0.09,0.04,-0.09
2024-06-11T16:54:42.129Z,-16.42,50.53,-166.89,-7.46,-1.74,5.90,-0.11,-0.10,0.10,0.12,0.04,-0.06
2024-06-11T16:54:42.146Z,-16.32,50.59,-166.99,-7.47,-1.73,5.89,0.07,-0.25,-0.04,0.11,0.06,-0.06
2024-06-11T16:54:42.163Z,-16.39,50.64,-166.97,-7.48,-1.73,5.89,0.07,-0.28,-0.10,0.10,0.05,-0.07
2024-06-11T16:54:42.179Z,-16.73,50.59,-166.69,-7.50,-1.77,5.90,-0.09,-0.33,0.06,0.08,0.01,-0.05
2024-06-11T16:54:42.196Z,-16.78,50.60,-166.66,-7.50,-1.78,5.90,-0.08,-0.23,0.07,0.09,0.00,-0.06
2024-06-11T16:54:42.213Z,-16.78,50.72,-166.72,-7.51,-1.77,5.88,0.15,-0.13,0.12,0.08,0.01,-0.08
2024-06-11T16:54:42.229Z,-16.76,50.84,-166.79,-7.53,-1.77,5.87,0.11,-0.19,0.03,0.05,0.01,-0.09
2024-06-11T16:54:42.246Z,-16.86,50.98,-166.77,-7.56,-1.78,5.86,-0.10,-0.60,-0.03,0.02,0.00,-0.10
2024-06-11T16:54:42.263Z,-16.86,50.95,-166.76,-7.57,-1.78,5.88,-0.12,-0.27,-0.18,0.01,0.00,-0.08
2024-06-11T16:54:42.279Z,-16.79,50.84,-166.77,-7.56,-1.78,5.89,-0.05,-0.36,-0.31,0.02,0.00,-0.07
2024-06-11T16:54:42.296Z,-16.62,50.68,-166.82,-7.52,-1.76,5.90,-0.09,-0.25,-0.28,0.06,0.02,-0.06
2024-06-11T16:54:42.313Z,-16.37,50.59,-166.96,-7.52,-1.74,5.93,-0.41,-0.01,-0.21,0.06,0.04,-0.03
2024-06-11T16:54:42.330Z,-15.93,50.36,-167.19,-7.48,-1.70,5.96,-0.49,0.14,-0.20,0.10,0.08,0.00
2024-06-11T16:54:42.346Z,-15.84,50.39,-167.27,-7.48,-1.69,5.95,-0.22,0.19,-0.21,0.10,0.10,-0.01
2024-06-11T16:54:42.363Z,-15.93,50.42,-167.21,-7.47,-1.69,5.94,-0.36,0.45,-0.47,0.11,0.09,-0.02
2024-06-11T16:54:42.379Z,-16.13,50.50,-167.10,-7.48,-1.71,5.92,-0.31,0.36,-0.65,0.10,0.08,-0.03
2024-06-11T16:54:42.396Z,-16.41,50.51,-166.90,-7.45,-1.73,5.89,-0.06,0.61,-0.62,0.13,0.06,-0.07
2024-06-11T16:54:42.413Z,-16.53,50.49,-166.80,-7.44,-1.75,5.88,-0.21,0.75,-0.62,0.14,0.05,-0.07
2024-06-11T16:54:42.429Z,-16.89,50.57,-166.56,-7.43,-1.78,5.85,-0.38,0.92,-0.55,0.15,0.02,-0.10
2024-06-11T16:54:42.446Z,-16.89,50.73,-166.64,-7.46,-1.77,5.84,-0.51,0.65,-0.76,0.12,0.02,-0.11
2024-06-11T16:54:42.462Z,-17.03,50.77,-166.55,-7.48,-1.79,5.84,-0.39,0.47,-0.64,0.11,0.01,-0.11
2024-06-11T16:54:42.479Z,-17.17,50.90,-166.51,-7.54,-1.81,5.85,-0.35,0.37,-0.61,0.05,-0.01,-0.09
2024-06-11T16:54:42.496Z,-17.19,50.90,-166.50,-7.56,-1.81,5.87,-0.26,0.05,-0.57,0.03,-0.01,-0.08
2024-06-11T16:54:42.513Z,-17.19,50.86,-166.48,-7.55,-1.82,5.87,-0.03,-0.21,-0.42,0.03,-0.01,-0.08
2024-06-11T16:54:42.530Z,-17.20,50.76,-166.42,-7.55,-1.82,5.89,-0.03,-0.12,-0.15,0.04,-0.02,-0.06
2024-06-11T16:54:42.546Z,-16.95,50.63,-166.55,-7.55,-1.81,5.93,0.15,-0.43,-0.13,0.03,-0.00,-0.02
2024-06-11T16:54:42.563Z,-16.98,50.67,-166.54,-7.57,-1.81,5.93,0.07,-0.39,0.00,0.01,-0.01,-0.02
2024-06-11T16:54:42.579Z,-17.00,50.66,-166.52,-7.57,-1.81,5.93,0.20,-0.41,0.33,0.01,-0.01,-0.02
2024-06-11T16:54:42.596Z,-16.91,50.73,-166.62,-7.57,-1.80,5.92,0.13,-0.51,0.45,0.02,0.00,-0.03
2024-06-11T16:54:42.613Z,-17.08,50.80,-166.53,-7.55,-1.81,5.89,0.05,-0.53,0.57,0.03,-0.01,-0.06
2024-06-11T16:54:42.629Z,-17.23,50.69,-166.36,-7.51,-1.82,5.87,0.21,-0.46,0.88,0.08,-0.02,-0.08
2024-06-11T16:54:42.645Z,-17.27,50.44,-166.22,-7.45,-1.83,5.88,0.47,-0.45,0.98,0.13,-0.03,-0.08
2024-06-11T16:54:42.663Z,-17.12,50.53,-166.38,-7.47,-1.81,5.88,0.35,-0.61,0.96,0.11,-0.02,-0.07
2024-06-11T16:54:42.679Z,-16.95,50.69,-166.58,-7.51,-1.79,5.89,0.29,-0.41,0.90,0.07,-0.00,-0.07
2024-06-11T16:54:42.696Z,-16.99,50.69,-166.54,-7.50,-1.79,5.88,0.34,-0.49,0.73,0.08,-0.01,-0.08
2024-06-11T16:54:42.712Z,-16.85,50.65,-166.63,-7.49,-1.78,5.88,0.34,-0.31,0.69,0.09,0.01,-0.08
2024-06-11T16:54:42.728Z,-16.55,50.53,-166.80,-7.46,-1.75,5.89,0.35,-0.20,0.67,0.12,0.04,-0.07
2024-06-11T16:54:42.746Z,-16.21,50.48,-167.04,-7.46,-1.72,5.91,0.16,0.12,0.53,0.12,0.07,-0.06
2024-06-11T16:54:42.762Z,-16.13,50.47,-167.09,-7.47,-1.71,5.92,0.23,0.32,0.53,0.11,0.07,-0.04
2024-06-11T16:54:42.779Z,-15.77,50.52,-167.38,-7.49,-1.68,5.94,0.09,0.33,0.06,0.09,0.10,-0.02
2024-06-11T16:54:42.796Z,-15.56,50.56,-167.56,-7.48,-1.65,5.93,-0.11,0.43,-0.05,0.10,0.13,-0.03
2024-06-11T16:54:42.813Z,-15.76,50.50,-167.38,-7.47,-1.67,5.92,-0.42,0.78,-0.24,0.12,0.11,-0.03
2024-06-11T16:54:42.829Z,-16.00,50.51,-167.20,-7.46,-1.69,5.91,-0.27,0.97,-0.49,0.13,0.09,-0.05
2024-06-11T16:54:42.846Z,-16.12,50.61,-167.16,-7.46,-1.70,5.89,-0.18,0.89,-0.79,0.12,0.08,-0.06
2024-06-11T16:54:42.862Z,-16.20,50.71,-167.14,-7.51,-1.71,5.90,-0.28,0.84,-0.83,0.08,0.08,-0.05
2024-06-11T16:54:42.880Z,-16.40,50.62,-166.95,-7.55,-1.75,5.95,-0.05,1.17,-0.89,0.03,0.04,-0.00
2024-06-11T16:54:42.896Z,-16.57,50.69,-166.86,-7.54,-1.76,5.92,-0.16,1.22,-0.85,0.05,0.03,-0.03
2024-06-11T16:54:42.913Z,-16.69,50.75,-166.80,-7.54,-1.77,5.90,-0.34,1.30,-0.75,0.05,0.03,-0.04
2024-06-11T16:54:42.929Z,-16.99,50.82,-166.60,-7.53,-1.79,5.87,-0.42,1.09,-0.68,0.06,0.00,-0.07
2024-06-11T16:54:42.947Z,-17.28,51.01,-166.48,-7.54,-1.81,5.83,-0.32,0.60,-0.44,0.05,-0.01,-0.11
